,X,Y,Z(intensidade)
790,9,-15,-7.50339e-12
791,8,-15,-1.00045e-11
792,7,-15,-1.29604e-11
793,6,-15,-1.56889e-11
794,5,-15,-1.61436e-11
795,4,-15,-1.72805e-11
796,3,-15,-1.75079e-11
797,2,-15,-1.88721e-11
798,1,-15,-2.0009e-11
799,0,-15,-2.02364e-11
800,0,-16,-2.09185e-11
801,1,-16,-2.09185e-11
802,2,-16,-2.04637e-11
803,3,-16,-2.06911e-11
804,4,-16,-1.95542e-11
805,5,-16,-2.02364e-11
806,6,-16,-1.88721e-11
807,7,-16,-1.86448e-11
808,8,-16,-1.70531e-11
809,9,-16,-1.70531e-11
810,10,-16,-1.59163e-11
811,11,-16,-1.36425e-11
812,12,-16,-9.77712e-12
813,13,-16,-7.04861e-12
814,14,-16,-7.50339e-12
815,15,-16,-1.25056e-11
816,16,-16,-1.70531e-11
817,17,-16,-2.06911e-11
818,18,-16,-1.88721e-11
819,19,-16,-6.59386e-12
820,20,-16,-3.41062e-12
821,21,-16,-2.95587e-12
822,22,-16,-9.09502e-13
823,23,-16,-2.04638e-12
824,24,-16,-8.64026e-12
825,25,-16,-8.64026e-12
826,26,-16,-6.36649e-12
827,27,-16,-7.04861e-12
828,28,-16,-1.20509e-11
829,29,-16,-1.50068e-11
830,30,-16,-1.6371e-11
831,31,-16,-1.38698e-11
832,32,-16,-9.32238e-12
833,33,-16,-6.36649e-12
834,34,-16,-1.52341e-11
835,35,-16,-3.31968e-11
836,36,-16,-3.29694e-11
837,37,-16,-2.81944e-11
838,38,-16,-2.25101e-11
839,39,-16,-7.50339e-12
840,40,-16,2.11459e-11
841,41,-16,8.41287e-11
842,42,-16,2.60799e-10
843,43,-16,6.39606e-10
844,44,-16,1.16325e-09
845,45,-16,1.62732e-09
846,46,-16,1.74874e-09
847,47,-16,1.82195e-09
848,48,-16,1.84537e-09
849,49,-16,1.84423e-09
850,49,-17,1.84719e-09
851,48,-17,1.85037e-09
852,47,-17,1.85174e-09
853,46,-17,1.8481e-09
854,45,-17,1.84605e-09
855,44,-17,1.81877e-09
856,43,-17,1.74965e-09
857,42,-17,1.60322e-09
858,41,-17,1.21123e-09
859,40,-17,5.99588e-10
860,39,-17,2.49431e-10
861,38,-17,7.84444e-11
862,37,-17,1.72805e-11
863,36,-17,-1.31877e-11
864,35,-17,-2.7285e-11
865,34,-17,-3.18325e-11
866,33,-17,-3.84264e-11
867,32,-17,-3.18325e-11
868,31,-17,-1.22782e-11
869,30,-17,-8.86763e-12
870,29,-17,-1.25056e-11
871,28,-17,-1.68258e-11
872,27,-17,-1.50068e-11
873,26,-17,-1.13687e-11
874,25,-17,-7.50339e-12
875,24,-17,-5.457e-12
876,23,-17,-5.00225e-12
877,22,-17,-5.00225e-12
878,21,-17,-3.63801e-12
879,20,-17,-1.13688e-12
880,19,-17,6.82124e-13
881,18,-17,-6.82124e-13
882,17,-17,-2.27375e-13
