,X,Y,Z(intensidade)
880,19,-29,-3.75169e-11
881,18,-29,-4.5475e-11
882,17,-29,-4.82034e-11
883,16,-29,-4.68392e-11
884,15,-29,-4.68392e-11
885,14,-29,-5.00224e-11
886,13,-29,-5.66163e-11
887,12,-29,-4.29738e-11
888,11,-29,-3.75169e-11
889,10,-29,-3.47884e-11
890,9,-29,-3.25147e-11
891,8,-29,-3.31968e-11
892,7,-29,-3.2742e-11
893,6,-29,-3.34242e-11
894,5,-29,-3.50158e-11
895,4,-29,-3.638e-11
896,3,-29,-3.75169e-11
897,2,-29,-4.04727e-11
898,1,-29,-4.25191e-11
899,0,-29,-3.93359e-11
900,0,-30,-3.8199e-11
901,1,-30,-3.8199e-11
902,2,-30,-3.75169e-11
903,3,-30,-3.86537e-11
904,4,-30,-4.04727e-11
905,5,-30,-4.34286e-11
906,6,-30,-4.07001e-11
907,7,-30,-3.79716e-11
908,8,-30,-3.8199e-11
909,9,-30,-3.72895e-11
910,10,-30,-3.43336e-11
911,11,-30,-3.36515e-11
912,12,-30,-3.38789e-11
913,13,-30,-3.56979e-11
914,14,-30,-3.8199e-11
915,15,-30,-4.13822e-11
916,16,-30,-5.07046e-11
917,17,-30,-6.04818e-11
918,18,-30,-5.25235e-11
919,19,-30,-5.38878e-11
920,20,-30,-5.59341e-11
921,21,-30,-5.25235e-11
922,22,-30,-4.32012e-11
923,23,-30,-3.43336e-11
924,24,-30,-3.68348e-11
925,25,-30,-5.1614e-11
926,26,-30,-6.27556e-11
927,27,-30,-6.75304e-11
928,28,-30,-6.93494e-11
929,29,-30,-6.68483e-11
930,29,-31,-6.61662e-11
931,28,-31,-6.48019e-11
932,27,-31,-6.59388e-11
933,26,-31,-6.59388e-11
934,25,-31,-6.68483e-11
935,24,-31,-6.75304e-11
936,23,-31,-6.79852e-11
937,22,-31,-6.61662e-11
938,21,-31,-6.04818e-11
939,20,-31,-4.75213e-11
940,19,-31,-3.75169e-11
941,18,-31,-4.5475e-11
942,17,-31,-5.59341e-11
943,16,-31,-6.1164e-11
944,15,-31,-5.91176e-11
945,14,-31,-5.63889e-11
946,13,-31,-6.41198e-11
947,12,-31,-5.09319e-11
948,11,-31,-4.32012e-11
949,10,-31,-4.09275e-11
950,9,-31,-3.79716e-11
951,8,-31,-3.61526e-11
952,7,-31,-3.52431e-11
953,6,-31,-3.75169e-11
954,5,-31,-4.0018e-11
955,4,-31,-4.0018e-11
956,3,-31,-4.0018e-11
957,2,-31,-4.1837e-11
958,1,-31,-4.38833e-11
959,0,-31,-4.04727e-11
960,0,-32,-3.79716e-11
961,1,-32,-3.68348e-11
962,2,-32,-3.68348e-11
963,3,-32,-3.68348e-11
964,4,-32,-3.95632e-11
965,5,-32,-4.41107e-11
966,6,-32,-4.13822e-11
967,7,-32,-4.07001e-11
968,8,-32,-4.0018e-11
969,9,-32,-4.07001e-11
970,10,-32,-3.91085e-11
971,11,-32,-3.88811e-11
972,12,-32,-4.11549e-11
973,13,-32,-4.1837e-11
974,14,-32,-4.32012e-11
975,15,-32,-4.82034e-11
976,16,-32,-5.95723e-11
977,17,-32,-6.54841e-11
978,18,-32,-5.75258e-11
979,19,-32,-5.97997e-11
980,20,-32,-6.00271e-11
981,21,-32,-5.57068e-11
982,22,-32,-5.04772e-11
983,23,-32,-5.11593e-11
984,24,-32,-5.97997e-11
985,25,-32,-6.54841e-11
986,26,-32,-6.68483e-11
987,27,-32,-6.63936e-11
988,28,-32,-6.57114e-11
989,29,-32,-6.38924e-11
990,29,-33,-6.18461e-11
991,28,-33,-6.25282e-11
992,27,-33,-6.18461e-11
993,26,-33,-6.16187e-11
994,25,-33,-6.34377e-11
995,24,-33,-6.36651e-11
996,23,-33,-6.61662e-11
997,22,-33,-6.57114e-11
998,21,-33,-6.63936e-11
999,20,-33,-6.13913e-11
1000,19,-33,-5.59341e-11
1001,18,-33,-5.47973e-11
1002,17,-33,-5.66163e-11
1003,16,-33,-6.02545e-11
1004,15,-33,-5.97997e-11
1005,14,-33,-5.91176e-11
1006,13,-33,-6.73031e-11
1007,12,-33,-5.68436e-11
1008,11,-33,-4.84308e-11
1009,10,-33,-4.47928e-11
1010,9,-33,-4.20644e-11
1011,8,-33,-4.11549e-11
1012,7,-33,-3.93359e-11
1013,6,-33,-3.97906e-11
1014,5,-33,-4.0018e-11
1015,4,-33,-4.04727e-11
1016,3,-33,-4.0018e-11
1017,2,-33,-3.93359e-11
1018,1,-33,-4.25191e-11
1019,0,-33,-3.8199e-11
1020,0,-34,-3.56979e-11
1021,1,-34,-3.59253e-11
1022,2,-34,-3.56979e-11
1023,3,-34,-3.56979e-11
1024,4,-34,-3.75169e-11
1025,5,-34,-4.09275e-11
1026,6,-34,-3.91085e-11
1027,7,-34,-3.88811e-11
1028,8,-34,-3.88811e-11
1029,9,-34,-3.91085e-11
1030,10,-34,-3.97906e-11
1031,11,-34,-4.07001e-11
1032,12,-34,-4.20644e-11
1033,13,-34,-4.43381e-11
1034,14,-34,-4.88856e-11
1035,15,-34,-5.43425e-11
1036,16,-34,-6.70757e-11
1037,17,-34,-6.43472e-11
1038,18,-34,-5.95723e-11
1039,19,-34,-6.09366e-11
1040,20,-34,-5.9345e-11
1041,21,-34,-5.68436e-11
1042,22,-34,-5.77531e-11
1043,23,-34,-6.18461e-11
1044,24,-34,-6.50293e-11
1045,25,-34,-6.43472e-11
1046,26,-34,-6.48019e-11
1047,27,-34,-6.38924e-11
1048,28,-34,-6.27556e-11
1049,29,-34,-6.04818e-11
